category,macro_state_1,macro_state_2,innovation_success,year,outcome,Feature1,Feature2,predicted_outcome
3,5.491627364223233,9.969267212393792,9,1,-776.1560361218279,-142.73596533379248,-1009.3502676466189,-676.0772329804114
2,5.206272992195609,0.8847335176581472,7,1,412.87993743696074,-173.83418919633118,112.50170429783847,373.1075151015074
2,5.3008260070455915,7.119940046605315,8,1,7.9628721140350756,-163.99740964373893,-210.80624974241164,59.636340613849455
3,4.6890357422098665,8.50835647020962,10,1,-324.013882909996,-219.44100385955403,-548.9225202202404,-292.3545240797944
3,5.403658309979574,9.964476449100404,6,1,-854.4535522165309,-152.77308321331293,-1007.6649973070312,-684.4290805203441
1,4.173453400115763,6.197124717248938,7,1,29.296164742829145,-251.0967444901271,-39.700474389599435,102.0737811202735
1,5.194618647870008,3.800944455355788,8,1,443.81194423250935,-175.01455419318063,204.63881472448196,422.49526053130137
3,4.365532629454845,1.6649378359384182,9,1,487.7125916545411,-240.91439158598092,179.05210320598536,414.14671162000445
2,4.006336918449091,9.81762069225106,10,1,-756.4957673384065,-258.3995783194033,-956.5647468886132,-780.5243252080164
1,4.294437201045189,9.24203253184804,9,1,-636.7055573018363,-244.90623764115736,-766.7367111182239,-618.7719487593813
1,4.791974777030919,8.045188242877641,9,1,-276.7283387536037,-211.47010522404344,-425.35418409255226,-243.95328931659566
2,4.471528030010264,9.437746756103707,10,1,-639.7492422882555,-234.47635840547127,-829.4137033718866,-629.4500617773579
1,5.396286310742314,0.6085440724798297,7,1,346.3214556906485,-153.59599416013305,81.6075037526879,320.88250959255487
2,5.07969195998552,6.314928444724426,8,1,149.8290049086338,-186.27731243082792,-59.158985901763,189.0037016674091
2,6.014560449357928,2.74796296502803,6,1,557.2089820958813,-74.78817430622644,220.69768769932105,580.3495133930946
2,4.915537646040403,7.6559206431258895,9,1,-138.32512821755606,-201.17666834822626,-329.84456853452343,-96.58123688274966
3,5.180687058532379,0.9571662444935825,9,1,491.1920192909698,-176.41632006894508,119.969055307909,419.56173523896393
3,6.865921240612676,2.5871996875263568,9,1,793.5203376720617,66.16693904150043,218.24358193330954,760.41952097481
3,4.561164501412366,8.502520446026757,7,1,-393.3336678926938,-228.57733257490725,-547.2984267588631,-299.86675933377035
2,4.714847729646564,7.494469319723932,8,1,-139.35457399391476,-217.4939106846989,-292.46682080249957,-75.52073148719845
2,6.203488425428343,9.92022027021183,9,1,-739.0868162933215,-46.75297867528923,-992.1513582305327,-604.4643369058218
3,4.043173118015083,6.439835506718342,9,1,105.86179040399226,-256.91428574168833,-80.55302549345652,138.54168876485517
1,6.3153742427340385,3.030752126955625,6,1,610.4144910220064,-29.277587171620553,221.8609295186314,585.4543423470109
2,4.763102509295196,5.478835445381053,8,1,256.20450955210555,-213.76121721810284,63.845361366475686,284.5241441483729
1,4.166698247457835,9.439664072745988,10,1,-677.6958834307263,-251.42002199032555,-830.0372461790514,-688.586268169377
1,5.905216329067605,6.517635647014556,10,1,249.6792840755123,-90.16832286620786,-94.27511596893976,208.42756116485242
2,4.748873694560676,8.814988979035911,9,1,-486.9649282968325,-214.8744225269918,-636.6635094405556,-417.0979319675473
2,6.824287505336773,0.22886901230190104,8,1,372.2617339571421,58.399888372713576,32.87674216162976,525.7166305343434
1,5.081157652073183,3.6955097618298205,9,1,450.54169967981125,-186.13798663396847,208.75859716952573,415.4916105355573
1,5.073886009262284,9.353072098979855,7,1,-688.7639728959496,-186.82812012436443,-802.0604627803243,-596.0175829046888
3,4.413897478276628,0.39289601793309425,8,1,401.10495880307144,-238.04902939160877,54.81871039749296,292.7786810058842
3,4.853235703001209,5.191014722001111,9,1,371.47685654587775,-206.46569517682929,98.0558396271822,367.5991444503529
2,4.727356192109993,3.465295192686171,8,1,433.3995330118858,-216.53792471445558,215.8112899751049,433.7133652606493
3,6.3313823614274245,6.462041885579279,9,1,421.5733760951379,-26.724209558686425,-84.43866252423447,364.8461279170791
3,5.289602566046488,1.6222278750335972,9,1,552.7161373697115,-165.18928139785783,176.20093742409625,487.02065602623844
3,5.70555074738604,6.533003314631349,8,1,271.38603721709126,-116.65339052530078,-97.02160414334833,262.3340053313509
3,5.098496994662169,9.918415315546392,9,1,-769.981976883104,-184.48128966659704,-991.5207365132926,-699.9930261798896
1,4.589047931985475,2.7116369095403714,9,1,444.0754334888654,-226.6573560205287,220.25680874947403,386.47045272894536
2,5.370990923795933,4.6142794612478735,10,1,482.2394431029291,-156.39820858393762,154.0704120921879,432.11220350825033
3,6.590746783726565,0.2969921442964507,8,1,437.4923502815977,16.497366607941558,42.153865716059244,534.6602323240008
1,3.951607063761894,4.340487224252429,10,1,294.5250061060709,-260.4764503023626,174.80727807764333,307.2018277752808
1,5.419481229937813,4.05992464395008,10,1,498.7833307056423,-150.9973102520587,192.1465310222501,434.02022077019143
1,6.496581401065457,5.647072160685918,8,1,490.9665438857447,0.4019618286772584,41.91963328998099,435.1925951186583
3,4.1852272234094015,2.5677056275853616,9,1,487.1703847596718,-250.52763560527478,217.857650199236,443.3390145939612
3,5.922011325247332,3.2865410081794066,10,1,671.8809465661185,-87.8462655562189,219.44946191676394,607.6121963605451
2,5.923170834577182,6.098966887464981,10,1,363.8478204032185,-87.68541338102284,-24.019992926909026,322.7345936920682
3,3.7057193380358813,9.084748660637423,9,1,-464.7327487345325,-267.8909947566987,-717.7628606058997,-509.6448553625984
3,6.110436469069682,2.3519814933359893,7,1,646.9162376737457,-60.79233243774411,212.3111019625185,627.5277695247744
1,4.405881999437527,6.774582068143164,10,1,5.723062025402872,-238.53228888661528,-141.75686868192736,12.581842431457389
2,5.358849889943766,5.238834161094562,7,1,354.4353020272267,-157.7314048647254,92.66055331493055,369.3691484502052
3,6.0241411826520626,1.0460916270213927,8,1,529.4901877743064,-73.4110268661666,128.77593266326224,531.3739057970956
3,6.200081188937344,5.6543326845210835,8,1,483.68101031437163,-47.27496915329266,40.94135729508332,469.6753881417907
1,3.46415048533928,7.088079751512845,6,1,-179.6034503094773,-272.1225261945869,-204.18511669179384,-83.43664288638071
1,6.788602503124546,5.982538927023807,7,1,489.9255838282271,51.814143654188,-6.049048257083314,438.6360953971047
3,6.417928227689041,1.0441421412980922,8,1,554.0161629750412,-12.689596345402151,128.58712507595746,591.9065287305554
2,6.051934120366621,8.545395840437116,10,1,-235.47915130109618,-69.38910383925895,-559.2700473014388,-194.21915114069773
2,5.36147796359574,0.41003595989566155,7,1,353.62623668701275,-157.4434665462743,57.033457051944545,334.0299905056703
1,4.564302120050681,2.3600468531669705,10,1,478.5341561288369,-228.36329765362746,212.56058206907178,377.06828441544434
1,3.9168181658462053,6.1570967908640215,9,1,80.24046092539893,-261.7158717271479,-33.24760636377641,97.90752190907573
3,3.3761596619150813,2.180126479328046,8,1,443.5649999693019,-272.9120714227461,206.2178297041197,409.3147582813736
1,5.644536006234529,1.0179874065859762,10,1,467.0778956894811,-124.33447521845437,126.03555945140009,394.57208423294577
3,6.051430756162486,5.1191826565780785,7,1,528.3323007619878,-69.46230192141445,105.94428724164959,512.4909853202352
2,4.9153786781407955,7.224601508273692,9,1,-49.67636339888864,-201.19041978780467,-232.91599914927997,0.3335810629153855
2,4.539025493619062,4.107551326627119,9,1,413.6362507653048,-230.07305336425372,189.48204613746202,393.84899277320835
3,5.069912837497881,6.984610380239191,8,1,54.72329460371023,-187.2040456848339,-183.03440342697263,105.77055088819351
1,4.359611770282753,8.606541833177772,8,1,-467.060222848706,-241.25683850012803,-576.5030808979359,-424.8889193980639
2,5.021609695873238,9.58796640839573,9,1,-722.108456008896,-191.70883153204568,-878.8277129617159,-636.0965444937615
1,4.30223442143685,2.3326488973275907,9,1,412.97681997085965,-244.4812367963279,211.6997832060811,360.08954640975327
2,5.612039314476059,6.053611129876023,7,1,250.59265406545538,-128.3466700110123,-16.9381724854411,289.15515750354666
3,6.243869513218186,2.66873982245895,7,1,658.4511459546031,-40.520733021314186,219.65073480308857,655.1390017817744
3,5.50850637524051,8.70918516780872,9,1,-335.1730813484261,-140.7642188969986,-605.8541732637436,-270.60939216074223
3,4.919534535315838,8.902878680834078,9,1,-443.99758433053375,-200.83048878986176,-662.684393337546,-387.50588212740774
2,5.989130711151934,3.2216092006969763,6,1,574.6196145754107,-78.42039773476142,220.37319052866445,576.392792793903
1,5.018906312992809,6.453432463252868,5,1,19.02496723066784,-191.9573761679144,-82.92925623705514,117.98436759503049
1,5.957348723654228,8.876753681759013,8,1,-426.831325089239,-82.9127969021738,-654.9091796858222,-344.95097658799597
1,4.363856039250866,5.083636332540516,7,1,224.52489318492144,-241.01154563123964,109.75194502390434,261.61139939266474
2,4.493262576055074,7.20470643386749,7,1,-111.6422753490856,-233.08425646128353,-228.6707610818387,-27.315017543122195
2,4.011185159603092,8.008555037923902,8,1,-297.1088866731,-258.2081103198201,-416.041172828717,-239.80928314853705
2,4.534524208983354,8.718960960368156,10,1,-429.95546788229444,-230.37405325973555,-608.6772140432647,-404.6112673030002
2,5.981396564897123,5.152075865258622,7,1,470.3981191609552,-79.518444793561,102.36422637998044,457.2857815864195
2,4.128252364710949,9.418243745161728,9,1,-647.5758224771444,-253.21485244119032,-823.0815078768483,-641.8563603180386
1,2.695439959625688,6.28953234681068,9,1,16.9866516782106,-265.4542562510759,-54.90512137515066,72.51162237377348
2,4.585485393151927,1.5172756216087824,9,1,458.5307184544144,-226.90490892260368,168.8050559620532,376.34014703944956
2,3.8262708527569025,6.12456755928127,9,1,83.11698501714207,-264.64757485467396,-28.062937868274503,141.72948727705156
1,4.495588932856117,2.9847384438378377,8,1,411.595898419065,-232.9338017188345,221.94557599673593,381.88277427790143
2,7.106869523992627,3.720853427389109,8,1,798.2223048258855,112.88261882665915,207.81934585252787,755.141964679187
1,4.111030548264122,8.088595235377278,8,1,-341.1447177518636,-253.99399169172017,-436.47660103356566,-297.5995927252858
1,5.6335339319776505,9.73347468707367,9,1,-767.629883401305,-125.6989740664942,-927.7738295431998,-660.601803609694
3,4.919784744669009,8.698539473015348,8,1,-404.6298108074488,-200.80879004617884,-602.7853891725285,-327.58517921870737
3,5.37248066319475,3.258036173734269,7,1,557.905303987942,-156.23409516608558,219.88108177886312,539.6559866127776
3,4.490739666971281,4.536588108835689,8,1,397.9921730719232,-233.2471058481143,160.33776011508905,403.09965426697477
3,6.161346332708355,9.834977466992285,7,1,-708.8260370341026,-53.16685099376616,-962.5477364900287,-539.7055874837948
2,5.426847341653344,9.235308825752993,8,1,-579.6715228281479,-150.16619873080185,-764.6176828724122,-480.34388160321396
3,5.454635393061747,9.7694894510792,8,1,-747.2526199982414,-147.005573539716,-940.0528534914081,-611.0494270311241
1,5.098893959094564,4.3291748504003,10,1,431.1817376540743,-184.44317895316874,175.5829819123149,384.0108029591462
2,6.255961235637823,8.005632698408899,9,1,-48.37100946408932,-38.63809885120918,-415.3011525762515,-19.499251427460678
3,5.560151610674936,8.712172573410017,7,1,-374.091076858997,-134.63945764551204,-606.7163625289797,-265.34682017449177
1,5.370904716265853,0.44263352147275836,9,1,361.5932207475382,-156.40770189891566,61.20480462614964,297.66810272723404
2,5.652645142790568,2.6608776335426674,10,1,593.3590325833992,-123.32474644562024,219.529619698466,530.6448732528459
2,3.240022108260341,8.83483938059453,8,1,-449.2133156117147,-273.3426081231683,-642.5065205492281,-481.4091286723964
3,5.187760503688694,3.8874248675261427,10,1,559.4132726534415,-175.70586321586654,200.84237446858066,501.14551125271413
2,4.935976249600545,2.786220784646015,7,1,439.19532808224767,-199.39772299835624,221.0902707889693,456.1325477906131
1,6.168584177040794,2.7269149305885976,7,1,555.0793102835529,-52.071827040945664,220.45031875412334,561.2494917131777
2,4.29897100261372,3.7540497378491566,8,1,374.0410972044312,-244.6594986039957,206.54021175203695,396.32071314804125
1,5.201105759992048,2.439628195264646,7,1,462.4643192407732,-174.35840125609388,214.84684797370386,433.35944671761
2,6.92384049536564,0.033633123582521574,7,1,280.7804481054718,77.1216463157482,4.996448845892797,516.5580951616411
3,4.974284959568886,1.725951474329066,9,1,533.0288694020289,-196.00504534353718,182.96604400407654,462.9699986605394
1,3.6697262027066113,8.825750546543237,8,1,-517.8432424282169,-268.7133092466842,-639.8287422947251,-515.6710515414093
2,7.173940051031132,0.7564859733151164,7,1,493.44749860005663,126.4220111896152,98.63312425054073,659.495135440156
2,4.284453062890523,4.130020401212572,9,1,367.50799640937385,-245.44583767707104,188.18541037199037,377.17957269491933
2,3.9602220120986322,4.5648785416555455,7,1,267.25312274628726,-260.1598322669592,158.09071382171362,332.3708815547544
1,3.999639737702031,7.781539637923897,7,1,-285.9911422445148,-258.6620605548103,-359.8334047570945,-225.62446531190477
1,5.7276644939459,2.5258997749181757,9,1,534.7696003746629,-113.82185563593816,216.96557118415808,496.01471554821995
1,6.297779973656485,3.09641788357614,9,1,649.3243748864207,-32.06863685819144,221.55575060965052,582.3581137514591
3,6.760403013952633,0.14275957884051782,6,1,365.05292229480403,46.65657078413324,20.816303257921014,543.4818740420543
3,5.015320129061151,9.028306150142225,10,1,-448.17440450516494,-192.286499347651,-700.4915193593854,-416.76901870703637
1,4.013126303004782,6.855569393226935,9,1,-14.235606947365724,-258.13110851019167,-157.41081319480304,-22.670921704994683
2,4.430055067984833,2.628462287612546,8,1,415.6939309137651,-237.064749909135,218.99744329628336,416.3726933871484
3,5.033584082729236,8.875149466366159,5,1,-486.1660535272849,-190.60336932476923,-654.4328581833693,-369.0272275081385
1,4.978815028639305,0.8658147544343109,9,1,400.0864557593544,-195.5988244589562,110.50784860826643,307.7800241493103
2,6.308298166712126,3.683956549472598,7,1,631.0546725306469,-30.402023112264715,209.1760485422726,613.214025430008
3,3.6823863098672382,5.6359753467037565,9,1,207.57635957313917,-268.4317292594612,43.40968566404467,250.9869564045835
2,3.884523848054762,5.055116687618398,9,1,240.46133109990035,-262.81025484189314,112.76097941714636,284.3907245752532
2,4.690190212838003,6.549075480347009,4,1,-20.473327067579188,-219.3546558836407,-99.90670374092917,115.17864037543015
2,5.3692041424911015,2.9759504251307,7,1,510.4764200200745,-156.59489310503386,221.94963394346863,499.7947408384348
2,4.557343733120878,7.578414626493874,9,1,-162.33457625807958,-228.83727979111382,-311.73749596286984,-106.13477575398363
3,4.475917090849637,4.054461824295716,9,1,453.8948868690441,-234.1972118767817,192.44485793265915,434.25664605587747
3,6.173746419306987,1.2529719369297376,10,1,603.8976049466435,-51.28916441355386,147.72606735058892,572.445902937035
3,5.47195305638789,7.404014479305676,8,1,7.831989788321042,-145.01560421429429,-272.0984288043712,58.89496698133452
1,4.015277222527922,9.1194298131299,9,1,-592.3778573081669,-258.04555705973723,-728.4547083123725,-593.6292653721098
3,4.490291699146908,3.6442447749468974,8,1,468.1575978288773,-233.27598688841044,210.559766114475,453.29277922606457
2,5.5168170347234895,5.896528238220834,8,1,285.41656129105263,-139.7879698047151,6.789142107183011,301.441172302468
3,3.7389776542118778,6.87824528071523,5,1,-64.37008880522876,-267.0714509947327,-161.85290934914724,47.0846396561201
2,5.510733120918594,8.315235222221979,10,1,-244.0406105612955,-140.50299538912657,-496.0886233714857,-202.15161876061225
